id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,minimum_nights,availability_365,number_of_reviews,review_scores_rating,reviews_per_month
22251655,Home in Marangaroo · ★4.64 · 1 bedroom · 1 bed · 1 private bath,157459206,Terry,WANNEROO,-31.82268,115.85012,Private room in home,Private room,1,,1.0,5,179,11,4.64,0.18
22252739,Home in Yallingup Siding · ★4.56 · 4 bedrooms · 5 beds · 2 baths,511967,Exclusiveescapes,BUSSELTON,-33.67667,115.09348,Entire home,Entire home/apt,8,4.0,5.0,1,254,9,4.56,0.17
21886321,Hostel in Geraldton · ★4.81 · 1 bedroom · 1 bed · 2 shared baths,159670214,Pippa,GREATER GERALDTON,-28.77364,114.60897,Private room in hostel,Private room,1,1.0,1.0,1,193,27,4.81,0.4
22281134,Home in Mount Melville · ★4.93 · 3 bedrooms · 4 beds · 1.5 baths,81612450,John,ALBANY,-35.01744,117.87554,Entire home,Entire home/apt,6,3.0,4.0,2,112,153,4.93,2.31
21886450,Home in Jurien Bay · ★4.72 · 5 bedrooms · 7 beds · 2 baths,159679880,Peter,DANDARAGAN,-30.30513,115.03918,Entire home,Entire home/apt,9,5.0,7.0,3,184,50,4.72,0.75
22282680,Home in Quindalup · ★4.93 · 3 bedrooms · 3 beds · 2.5 baths,76890200,The Lembongan,BUSSELTON,-33.62101,115.11879,Entire home,Entire home/apt,6,3.0,3.0,3,191,103,4.93,1.62
21886465,Hostel in Geraldton · ★4.78 · 1 bedroom · 4 beds · 2 shared baths,159670214,Pippa,GREATER GERALDTON,-28.77317,114.60835,Shared room in hostel,Shared room,3,,4.0,1,194,32,4.78,0.48
22639970,Home in Scarborough · ★4.60 · 4 bedrooms · 4 beds · 2 baths,104979973,Ros,STIRLING,-31.90511,115.76055,Entire home,Entire home/apt,10,4.0,4.0,3,0,5,4.6,0.55
21887648,Rental unit in Fremantle · ★4.45 · 2 bedrooms · 4 beds · 1 bath,16324668,Janet,FREMANTLE,-32.05264,115.74912,Entire rental unit,Entire home/apt,5,2.0,4.0,3,64,187,4.45,2.84
22640565,Home in Pink Lake · ★4.83 · 2 bedrooms · 2 beds · 1 bath,34968829,Vicki,ESPERANCE,-33.861843,121.860283,Entire home,Entire home/apt,4,2.0,2.0,1,306,185,4.83,2.81
22282900,Loft in Fremantle · ★4.95 · 1 bedroom · 2 beds · 1 bath,151512004,Greg,FREMANTLE,-32.0523,115.74995,Entire loft,Entire home/apt,4,1.0,2.0,2,14,316,4.95,4.86
21889880,Condo in North Beach · ★4.92 · 1 bedroom · 1 bed · 1 private bath,159709522,Sarah,STIRLING,-31.85446,115.75471,Private room in condo,Private room,2,1.0,1.0,2,86,130,4.92,1.92
22284916,Rental unit in Scarborough · ★4.94 · 2 bedrooms · 3 beds · 1 bath,95802994,Dawn & Mark,STIRLING,-31.89765,115.75615,Entire rental unit,Entire home/apt,4,2.0,3.0,2,225,63,4.94,0.98
22658104,Home in Morley · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,166905182,Claire,BAYSWATER,-31.8809,115.88883,Private room in home,Private room,1,,1.0,4,185,54,4.94,0.82
21898492,Guest suite in Yallingup · ★4.88 · 1 bedroom · 1 bed · 1 bath,11502113,Gio,BUSSELTON,-33.66504,115.06098,Entire guest suite,Entire home/apt,2,1.0,1.0,2,223,129,4.88,1.9
22674948,Rental unit in Laverton · ★5.0 · 3 bedrooms · 3 beds · 1 bath,167086217,Shona,LAVERTON,-28.62647,122.40746,Entire rental unit,Entire home/apt,4,3.0,3.0,1,319,12,5.0,0.19
21898994,Cottage in Balingup · ★4.84 · 3 bedrooms · 6 beds · 1 bath,37763590,Jayne,DONNYBROOK-BALINGUP,-33.86702,115.90632,Entire cottage,Entire home/apt,8,3.0,6.0,1,161,19,4.84,0.29
22675835,Home in Laverton · ★4.50 · 3 bedrooms · 3 beds · 1 bath,167086217,Shona,LAVERTON,-28.62671,122.40698,Entire home,Entire home/apt,4,3.0,3.0,1,320,10,4.5,0.19
21900280,Chalet in Roleystone · ★4.75 · 4 bedrooms · 6 beds · 3 baths,87891129,Patrick,ARMADALE,-32.12593,116.06417,Entire chalet,Entire home/apt,9,4.0,6.0,2,248,483,4.75,7.11
22675945,Home in Collingwood Park · 2 bedrooms · 3 beds · 1 bath,165888718,Matt And Kate,ALBANY,-35.00576,117.92631,Entire home,Entire home/apt,4,2.0,3.0,2,232,0,,
22286120,Home in Highgate · ★4.86 · 2 bedrooms · 2 beds · 1 bath,111090620,Shane,VINCENT,-31.93921,115.86558,Entire home,Entire home/apt,4,2.0,2.0,2,56,214,4.86,3.19
21903497,Home in Bluff Point · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,43908323,Maya,GREATER GERALDTON,-28.7419,114.62266,Private room in home,Private room,2,,1.0,1,47,187,4.97,2.78
22297516,"Guest suite in West Beach, Esperance · ★4.87 · 2 bedrooms · 3 beds · 1 bath",162981576,Gemma,ESPERANCE,-33.88434,121.85915,Entire guest suite,Entire home/apt,6,2.0,3.0,2,223,143,4.87,2.62
22676187,Home in Cottesloe · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,1372296,Berlinda,COTTESLOE,-31.99142,115.7662,Private room in home,Private room,2,,1.0,2,116,10,5.0,0.15
22676301,Villa in Collingwood Park · 1 bedroom · 1 bed · 1 bath,165888718,Matt And Kate,ALBANY,-35.00579,117.9263,Entire villa,Entire home/apt,2,1.0,1.0,2,233,0,,
21917543,Rental unit in Mandurah · ★4.0 · 1 bedroom · 1 bed · 1 bath,9822545,Mandurah,MANDURAH,-32.522224,115.719513,Entire rental unit,Entire home/apt,2,1.0,1.0,2,339,5,4.0,0.08
21917544,Rental unit in Mandurah · ★4.86 · 1 bedroom · 1 bed · 1 bath,9822545,Mandurah,MANDURAH,-32.522224,115.719513,Entire rental unit,Entire home/apt,2,1.0,1.0,2,312,14,4.86,0.28
21928228,Rental unit in Scarborough · ★4.83 · 1 bedroom · 1 bed · 1 bath,112620423,Laura,STIRLING,-31.89174,115.75732,Entire rental unit,Entire home/apt,4,1.0,1.0,1,132,280,4.83,4.14
22692313,Home in Dunsborough · ★4.93 · 4 bedrooms · 7 beds · 3 baths,71760571,Kate,BUSSELTON,-33.61093,115.10513,Entire home,Entire home/apt,10,4.0,7.0,2,208,28,4.93,0.43
22328858,Townhouse in West Busselton · ★4.96 · 2 bedrooms · 3 beds · 1.5 baths,15936712,Susan And Peter,BUSSELTON,-33.646893,115.340034,Entire townhouse,Entire home/apt,4,2.0,3.0,2,244,219,4.96,3.31
22329700,Guesthouse in East Fremantle · ★5.0 · 1 bedroom · 1 bed · 1 bath,9731848,Amanda,EAST FREMANTLE,-32.04056,115.77231,Entire guesthouse,Entire home/apt,2,1.0,1.0,2,19,243,5.0,3.64
22693191,Home in Hilton · ★4.62 · 4 bedrooms · 4 beds · 1.5 baths,46807260,Ally,FREMANTLE,-32.06445,115.79368,Entire home,Entire home/apt,10,4.0,4.0,1,23,73,4.62,1.18
21928237,Home in Fremantle · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,5544642,Pina,FREMANTLE,-32.05483,115.7744,Private room in home,Private room,1,,1.0,1,0,85,4.94,4.7
22693521,Home in Gracetown · ★4.96 · 4 bedrooms · 4 beds · 2 baths,64133285,Julie,AUGUSTA-MARGARET RIVER,-33.8661,114.98872,Entire home,Entire home/apt,8,4.0,4.0,3,354,24,4.96,0.41
22693568,Home in Dunsborough · ★4.90 · 4 bedrooms · 7 beds · 2 baths,71760571,Kate,BUSSELTON,-33.60994,115.10637,Entire home,Entire home/apt,10,4.0,7.0,2,126,20,4.9,0.31
21928612,Rental unit in Inglewood · ★4.74 · 2 bedrooms · 2 beds · 1 bath,13754439,Elisha,STIRLING,-31.92284,115.88287,Entire rental unit,Entire home/apt,4,2.0,2.0,3,71,126,4.74,1.93
22697311,Villa in Scarborough · ★4.77 · 2 bedrooms · 3 beds · 1 bath,55410179,Let Go,STIRLING,-31.89826,115.77022,Entire villa,Entire home/apt,5,2.0,3.0,1,357,150,4.77,2.29
22331528,Home in Dudley Park · ★4.91 · 4 bedrooms · 8 beds · 2 baths,36105612,Danae,MANDURAH,-32.54532,115.72179,Entire home,Entire home/apt,10,4.0,8.0,2,124,81,4.91,1.26
21931075,Home in Margaret River · ★4.96 · 3 bedrooms · 4 beds · 2 baths,105886613,Andrea,AUGUSTA-MARGARET RIVER,-33.95249,115.05864,Entire home,Entire home/apt,6,3.0,4.0,3,173,282,4.96,4.2
22332060,Home in West Beach · ★4.93 · 3 bedrooms · 4 beds · 1 bath,487014,Pet Let Holidays,ESPERANCE,-33.87344,121.87855,Entire home,Entire home/apt,6,3.0,4.0,2,229,180,4.93,2.75
22706011,Home in Karrinyup · ★4.82 · 3 bedrooms · 4 beds · 2.5 baths,51884286,Susan,STIRLING,-31.8851,115.77002,Entire home,Entire home/apt,6,3.0,4.0,4,222,11,4.82,0.17
22708158,Cottage in South Fremantle · 1 bedroom · 1 bed · 1 bath,10622934,Sharanne,FREMANTLE,-32.07309,115.75449,Entire cottage,Entire home/apt,2,1.0,1.0,14,179,0,,
22710025,Guest suite in Hamilton Hill · ★4.98 · 1 bedroom · 1 bed · 1.5 baths,112785315,Sharon,COCKBURN,-32.08329,115.76835,Private room in guest suite,Private room,2,,1.0,2,52,52,4.98,0.79
22346100,Condo in Fremantle · ★5.0 · 1 bedroom · 1 bed · 1 private bath,163392350,Paul,FREMANTLE,-32.05242,115.76242,Private room in condo,Private room,2,,1.0,2,365,27,5.0,0.96
21932160,Home in Guilderton · ★4.11 · 4 bedrooms · 7 beds · 1 bath,130062770,Sunset Coast Beach Houses,GINGIN,-31.34637,115.499,Entire home,Entire home/apt,10,4.0,7.0,2,302,19,4.11,0.34
21935733,Rental unit in Mindarie · ★4.84 · 2 bedrooms · 2 beds · 1 bath,160085567,Maria,WANNEROO,-31.69715,115.70971,Entire rental unit,Entire home/apt,4,2.0,2.0,3,0,83,4.84,1.25
22363233,Rental unit in Bunbury · ★4.69 · 2 bedrooms · 3 beds · 1 bath,88605307,Elissa,BUNBURY,-33.32785,115.64267,Entire rental unit,Entire home/apt,4,2.0,3.0,1,343,419,4.69,6.28
22366906,Home in Yallingup · ★4.90 · 5 bedrooms · 10 beds · 2 baths,62073164,Liv,BUSSELTON,-33.68689,115.00803,Entire home,Entire home/apt,12,5.0,10.0,84,191,94,4.9,1.45
22375589,Rental unit in Perth · ★New · 1 bedroom · 1 bed · 1 bath,148585000,Mattia,VINCENT,-31.94194599999999,115.8578372,Entire rental unit,Entire home/apt,2,1.0,1.0,20,42,0,,
22379631,Home in West Busselton · ★4.87 · 8 bedrooms · 12 beds · 6 baths,134036526,Bree,BUSSELTON,-33.65487,115.31324,Entire home,Entire home/apt,12,8.0,12.0,3,160,55,4.87,0.84
22711779,Home in Burekup · ★4.83 · 2 bedrooms · 2 beds · 2 baths,167526646,Tynedale,DARDANUP,-33.32169,115.86471,Entire home,Entire home/apt,4,2.0,2.0,5,348,87,4.83,1.32
22717960,Cottage in Balingup · ★4.83 · 3 bedrooms · 7 beds · 1 bath,37763590,Jayne,DONNYBROOK-BALINGUP,-33.86702,115.90632,Entire cottage,Entire home/apt,9,3.0,7.0,1,142,6,4.83,0.1
21939115,Cottage in Manjimup · ★4.81 · 2 bedrooms · 2 beds · 1 bath,160123169,Janette,MANJIMUP,-34.23818,116.15699,Entire cottage,Entire home/apt,4,2.0,2.0,1,121,260,4.81,3.85
22719564,Home in Padbury · ★4.88 · 3 bedrooms · 4 beds · 1 bath,89019153,Jane,JOONDALUP,-31.79626,115.77125,Entire home,Entire home/apt,6,3.0,4.0,5,126,81,4.88,1.23
22720086,Rental unit in Mount Lawley · ★4.95 · 2 bedrooms · 2 beds · 1 bath,10598199,Janine,STIRLING,-31.93007,115.88685,Entire rental unit,Entire home/apt,4,2.0,2.0,6,42,22,4.95,0.34
22382867,Guesthouse in Fremantle · ★4.85 · Studio · 1 bed · 0 baths,155524989,Sau Khun (Christine),FREMANTLE,-32.05333,115.75433,Entire guesthouse,Entire home/apt,1,,1.0,3,76,141,4.85,2.12
21951821,Rental unit in Mandurah · ★4.17 · 2 bedrooms · 3 beds · 2 baths,9822545,Mandurah,MANDURAH,-32.528507,115.71727,Entire rental unit,Entire home/apt,4,2.0,3.0,2,256,6,4.17,0.46
21955742,Home in Margaret River · ★4.87 · 2 bedrooms · 1 bed · 1 bath,133890428,Renee,AUGUSTA-MARGARET RIVER,-33.99807,115.02646,Entire home,Entire home/apt,2,2.0,1.0,2,273,184,4.87,2.73
22390604,Rental unit in Balcatta · ★5.0 · 1 bedroom · 1 bed · 1 bath,125620011,Lee,STIRLING,-31.86925,115.81876,Entire rental unit,Entire home/apt,2,1.0,1.0,4,90,32,5.0,0.61
22721432,Home in Swan View · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,34344487,Ant,MUNDARING,-31.88464,116.0583,Private room in home,Private room,1,,1.0,1,76,5,5.0,0.32
21957154,Rental unit in Perth · ★4.85 · 1 bedroom · 2 beds · 1 bath,105536086,Sue,PERTH,-31.95768,115.86557,Entire rental unit,Entire home/apt,4,1.0,2.0,3,219,146,4.85,2.17
22722598,Home in Augusta · ★4.87 · 4 bedrooms · 7 beds · 2 baths,167674595,Tracey,AUGUSTA-MARGARET RIVER,-34.32103,115.15894,Entire home,Entire home/apt,7,4.0,7.0,2,283,95,4.87,1.57
22401958,Loft in Fremantle · ★4.88 · 1 bedroom · 1 bed · 1 bath,8503288,Megan,FREMANTLE,-32.04617,115.75192,Entire loft,Entire home/apt,2,1.0,1.0,2,308,284,4.88,4.27
21966724,Villa in Bunbury · ★4.68 · 4 bedrooms · 8 beds · 3 baths,142950179,Damon,BUNBURY,-33.31799,115.63397,Entire villa,Entire home/apt,10,4.0,8.0,2,344,26,4.68,0.39
22402347,Loft in Fremantle · ★4.82 · 1 bedroom · 1 bed · 1 bath,8503288,Megan,FREMANTLE,-32.04794,115.75279,Entire loft,Entire home/apt,2,1.0,1.0,2,285,185,4.82,2.78
22724687,Guesthouse in Bridgetown · ★4.91 · 1 bedroom · 1 bed · 1 bath,38121621,Alli & Arthur,BRIDGETOWN-GREENBUSHES,-33.95834,116.11162,Entire guesthouse,Entire home/apt,2,1.0,1.0,1,281,104,4.91,1.69
21981947,Home in Rockingham · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,153691609,Sharon,ROCKINGHAM,-32.28752,115.73755,Private room in home,Private room,1,,1.0,1,347,124,4.85,1.83
22733672,Guest suite in Burekup · ★5.0 · 2 bedrooms · 2 beds · 2 baths,98880739,Michelle,DARDANUP,-33.34832,115.82623,Entire guest suite,Entire home/apt,4,2.0,2.0,2,291,3,5.0,0.05
22424387,Guesthouse in Kalgoorlie · ★4.83 · 2 bedrooms · 2 beds · 1 bath,164217462,April,KALGOORLIE-BOULDER,-30.75171,121.46784,Entire guesthouse,Entire home/apt,4,2.0,2.0,3,58,30,4.83,0.64
21984638,Home in Fremantle · ★4.52 · 2 bedrooms · 1 bed · 1 bath,8766429,SmartStayWA,FREMANTLE,-32.06115,115.75835,Entire home,Entire home/apt,4,2.0,1.0,2,49,33,4.52,0.51
22436494,Home in Scarborough · ★4.84 · 1 bedroom · 1 bed · 1 bath,78963602,Matt,STIRLING,-31.89679,115.7653,Entire home,Entire home/apt,2,1.0,1.0,2,4,43,4.84,0.65
22734473,Home in Dunsborough · ★4.74 · 3 bedrooms · 4 beds · 2 baths,22742955,Cape Executive,BUSSELTON,-33.60707,115.09996,Entire home,Entire home/apt,6,3.0,4.0,3,292,39,4.74,0.6
21989065,Villa in West Busselton · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,68061726,Jacinta,BUSSELTON,-33.65863,115.33172,Private room in villa,Private room,1,,1.0,2,263,56,4.79,0.87
22735708,Home in Wannanup · ★4.93 · 2 bedrooms · 3 beds · 1 bath,59919497,Angie,MANDURAH,-32.59911,115.64472,Entire home,Entire home/apt,6,2.0,3.0,2,0,54,4.93,0.82
22735775,Home in Margaret River · ★4.77 · 4 bedrooms · 5 beds · 2.5 baths,109757750,In-House Holidays Welcoming Team,AUGUSTA-MARGARET RIVER,-33.95352,115.01882,Entire home,Entire home/apt,8,4.0,5.0,2,186,68,4.77,1.09
22440908,Guest suite in Port Albany · ★4.94 · 1 bedroom · 1 bed · 1 bath,42200237,Toni,ALBANY,-35.03128,117.89942,Entire guest suite,Entire home/apt,2,1.0,1.0,2,137,314,4.94,4.71
22754131,Home in Denmark · ★4.85 · 3 bedrooms · 4 beds · 1 bath,167911072,Ivan,DENMARK,-34.98587,117.3442,Entire home,Entire home/apt,6,3.0,4.0,3,22,151,4.85,2.29
22003278,Home in Dunsborough · ★4.77 · 3 bedrooms · 3 beds · 2 baths,511967,Exclusiveescapes,BUSSELTON,-33.60366,115.10373,Entire home,Entire home/apt,6,3.0,3.0,1,281,35,4.77,0.64
22444068,Townhouse in Scarborough · ★4.80 · 3 bedrooms · 4 beds · 2.5 baths,164434476,Janeen,STIRLING,-31.89802,115.75917,Entire townhouse,Entire home/apt,6,3.0,4.0,2,212,143,4.8,2.14
22007638,Guesthouse in Forrestfield · ★4.76 · 1 bedroom · 1 bed · 1.5 baths,160706664,Gaynor,KALAMUNDA,-31.99378,116.00881,Entire guesthouse,Entire home/apt,2,1.0,1.0,3,80,75,4.76,1.12
22446785,Bed and breakfast in Cundinup · ★5.0 · 1 bedroom · 1 bed · 1 private bath,164462245,Joel,NANNUP,-33.83073,115.81455,Private room in bed and breakfast,Private room,2,,1.0,1,0,49,5.0,0.93
22755894,Bungalow in Yallingup · ★4.83 · 3 bedrooms · 4 beds · 1.5 baths,157442856,Lizzie,BUSSELTON,-33.63997,115.02686,Entire bungalow,Entire home/apt,6,3.0,4.0,2,137,80,4.83,1.21
22756253,Home in Rivervale · ★4.88 · 3 bedrooms · 3 beds · 2.5 baths,168075238,Stacey,BELMONT,-31.96668,115.92474,Entire home,Entire home/apt,8,3.0,3.0,7,142,98,4.88,1.49
22018008,Guest suite in Wembley Downs · ★4.97 · 1 bedroom · 1 bed · 1 bath,127038936,Tim & Fiona,STIRLING,-31.91984,115.77164,Entire guest suite,Entire home/apt,2,1.0,1.0,5,164,89,4.97,1.32
22761083,Bed and breakfast in North Perth · ★5.0 · 1 bedroom · 1 bed · 1 private bath,66657289,Barbara,VINCENT,-31.93247,115.85291,Private room in bed and breakfast,Private room,1,1.0,1.0,4,88,6,5.0,0.1
22774326,Cottage in Pemberton · ★4.88 · 2 bedrooms · 2 beds · 1 bath,26968073,Mark,MANJIMUP,-34.44578,116.0371,Entire cottage,Entire home/apt,4,2.0,2.0,2,249,184,4.88,2.79
22488455,Cabin in Yallingup · ★4.95 · 1 bedroom · 3 beds · 1 bath,111998094,Kim,BUSSELTON,-33.68368,115.06956,Entire cabin,Entire home/apt,2,1.0,3.0,2,145,303,4.95,4.57
22019500,Home in Margaret River · ★4.64 · 3 bedrooms · 4 beds · 1.5 baths,27074418,Team Swell Stays,AUGUSTA-MARGARET RIVER,-33.94789,115.07525,Entire home,Entire home/apt,5,3.0,4.0,2,223,153,4.64,2.27
22496918,Home in Guildford · ★4.82 · 2 bedrooms · 2 beds · 1 bath,64260858,H,SWAN,-31.89451,115.98379,Entire home,Entire home/apt,4,2.0,2.0,3,343,11,4.82,0.17
22777217,Rental unit in Margaret River · ★4.56 · 3 bedrooms · 3 beds · 2 baths,26980735,Steve & Tina,AUGUSTA-MARGARET RIVER,-33.947449,115.075508,Entire rental unit,Entire home/apt,6,3.0,3.0,2,294,59,4.56,0.9
22040352,Home in Rivervale · ★4.77 · 4 bedrooms · 6 beds · 3 baths,54270926,Shaylee,BELMONT,-31.96181,115.90908,Entire home,Entire home/apt,9,4.0,6.0,3,275,112,4.77,1.71
22778953,Guest suite in Warnbro · ★5.0 · 1 bedroom · 1 bed · 1 bath,168285506,Anthea,ROCKINGHAM,-32.33754,115.74905,Entire guest suite,Entire home/apt,2,1.0,1.0,5,6,20,5.0,0.31
22782872,Home in Dunsborough · ★4.80 · 4 bedrooms · 8 beds · 1 bath,163653744,Jen,BUSSELTON,-33.6209,115.10161,Entire home,Entire home/apt,8,4.0,8.0,5,110,6,4.8,0.11
22499885,Chalet in Channybearup · ★4.94 · 1 bedroom · 1 bed · 1 bath,165065261,Jeanette,MANJIMUP,-34.41343,115.92647,Entire chalet,Entire home/apt,2,1.0,1.0,2,317,178,4.94,2.73
22049387,Guest suite in Dunsborough · ★4.95 · 1 bedroom · 1 bed · 1 private bath,140323,Dixie,BUSSELTON,-33.63308,115.10091,Private room in guest suite,Private room,2,,1.0,2,42,292,4.95,4.35
22500164,Home in South Yunderup · ★4.98 · 1 bedroom · 1 bed · 1 private bath,134492317,Min,MURRAY,-32.58321,115.79684,Private room in home,Private room,2,,1.0,1,176,60,4.98,0.93
22798373,Home in Margaret River · ★4.57 · 4 bedrooms · 5 beds · 2.5 baths,109757750,In-House Holidays Welcoming Team,AUGUSTA-MARGARET RIVER,-33.96761,115.00297,Entire home,Entire home/apt,8,4.0,5.0,3,159,23,4.57,0.37
22798772,Rental unit in Fremantle · ★4.79 · 2 bedrooms · 2 beds · 1 bath,8766429,SmartStayWA,FREMANTLE,-32.05714,115.74481,Entire rental unit,Entire home/apt,4,2.0,2.0,2,206,128,4.79,1.98
22813861,Bungalow in Yallingup · ★4.69 · 1 bedroom · 1 bed · 1.5 baths,157442856,Lizzie,BUSSELTON,-33.63975,115.02677,Entire bungalow,Entire home/apt,2,1.0,1.0,2,111,58,4.69,0.89
22050435,Home in Seville Grove · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,74982989,Murray,ARMADALE,-32.14459,115.97833,Private room in home,Private room,2,,1.0,1,114,16,4.73,0.24
22816013,Home in East Victoria Park · ★4.87 · 3 bedrooms · 4 beds · 2 baths,44736893,Neesha,VICTORIA PARK,-31.98637,115.90236,Entire home,Entire home/apt,6,3.0,4.0,2,140,23,4.87,2.62
22507254,Guest suite in Margaret River · ★4.82 · 1 bedroom · 2 beds · 1 bath,13111567,Benjamin,AUGUSTA-MARGARET RIVER,-33.95488,115.08679,Entire guest suite,Entire home/apt,3,1.0,2.0,1,130,424,4.82,6.36
22508376,Home in Mount Tarcoola · ★4.80 · 1 bedroom · 1 bed · 1 private bath,7998960,Peter,GREATER GERALDTON,-28.80103,114.62754,Private room in home,Private room,2,,1.0,1,236,5,4.8,0.55
22509415,Rental unit in Attadale · ★4.85 · 1 bedroom · 1 bed · 1 bath,45355640,Ann,MELVILLE,-32.02718,115.81089,Entire rental unit,Entire home/apt,2,1.0,1.0,4,201,33,4.85,0.5
22051980,Villa in Kalbarri · ★4.49 · 2 bedrooms · 3 beds · 1 bath,161062242,Honor,NORTHAMPTON,-27.71252,114.16654,Entire villa,Entire home/apt,4,2.0,3.0,3,279,70,4.49,1.05
22822741,Guesthouse in Quindalup · ★4.99 · 1 bedroom · 1 bed · 1 bath,168697800,Simi,BUSSELTON,-33.62607,115.12087,Entire guesthouse,Entire home/apt,2,1.0,1.0,3,154,455,4.99,6.93
22519478,Place to stay in Currambine · 5 bedrooms · 9 beds · 3.5 baths,165324386,Lorraine,JOONDALUP,-31.73842,115.75437,Entire place,Entire home/apt,10,5.0,9.0,28,365,1,0.0,0.02
22521831,Townhouse in Margaret River · ★4.85 · 3 bedrooms · 5 beds · 2.5 baths,55708904,Lynda,AUGUSTA-MARGARET RIVER,-33.94755,115.07497,Entire townhouse,Entire home/apt,8,3.0,5.0,2,308,67,4.85,1.0
22053209,Home in Hamilton Hill · ★4.75 · 2 bedrooms · 2 beds · 1 bath,32314578,Jeni,FREMANTLE,-32.07467,115.77503,Entire home,Entire home/apt,4,2.0,2.0,2,55,127,4.75,1.93
22056057,Home in Broadwater · ★4.94 · 2 bedrooms · 3 beds · 2 baths,119542984,Joshua,BUSSELTON,-33.66017,115.2673,Entire home,Entire home/apt,4,2.0,3.0,2,130,128,4.94,2.05
22534155,Rental unit in Cannington · ★4.71 · 2 bedrooms · 3 beds · 1 bath,130089108,Chenfei,CANNING,-32.01585,115.93475,Entire rental unit,Entire home/apt,5,2.0,3.0,4,325,128,4.71,1.94
22540347,Camper/RV in Joondalup · 4 bedrooms · 1 bed · 1 bath,156853235,Rosita,JOONDALUP,-31.72314,115.75915,Camper/RV,Entire home/apt,2,4.0,1.0,2,364,0,,
22849642,Rental unit in Lancelin · ★4.74 · 3 bedrooms · 2 beds · 2 baths,168982738,Andrea,GINGIN,-31.006945,115.327774,Entire rental unit,Entire home/apt,4,3.0,2.0,1,248,90,4.74,1.38
22865735,Guesthouse in Quindalup · ★5.0 · 1 bedroom · 1 bed · 1 bath,168697800,Simi,BUSSELTON,-33.62694,115.12129,Entire guesthouse,Entire home/apt,2,1.0,1.0,3,126,240,5.0,6.4
22866320,Farm stay in Margaret River · ★4.62 · 1 bedroom · 1 bed · 1 private bath,98362680,Gilgara,AUGUSTA-MARGARET RIVER,-33.91497,115.02321,Private room in farm stay,Private room,2,,1.0,1,103,29,4.62,0.53
22870975,Cabin in Stratham · ★4.96 · Studio · 1 bed · 1 bath,156616359,Noela,CAPEL,-33.44528,115.59802,Entire cabin,Entire home/apt,2,,1.0,1,130,392,4.96,5.95
22871379,Home in Dunsborough · ★4.82 · 5 bedrooms · 7 beds · 2 baths,71760571,Kate,BUSSELTON,-33.6089,115.10661,Entire home,Entire home/apt,10,5.0,7.0,2,127,28,4.82,0.43
22556581,Home in Innaloo · ★4.86 · 3 bedrooms · 3 beds · 1 bath,8882963,Rhi,STIRLING,-31.88557,115.78825,Entire home,Entire home/apt,4,3.0,3.0,3,8,15,4.86,0.23
